Estilo,Planta,Departamento,Puesto,Unidad,Status,Tiempos
CALOK,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,3.079999946
CALOK,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.189999998
CALOK,SANTA RITA,REBAJADO,PRELIMINAR DE REBAJADO,2,DESARROLLO,2.744300013
CALOK,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,0.342000008
CALOK,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,1.8247
KENPO,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,7.869999974
KENPO,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,0.709999979
KENPO,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.389999986
KENPO,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,1.429999948
KENPO,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.310000002
KENPO,SANTA RITA,CASCOS,PRELIMINAR DE CASCOS,2,DESARROLLO,1.24
KENPO,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,0.360000014
KENPO,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,0.471699998
KENPO,SANTA RITA,CORTE,CORTADOR DE PIEL,2,DESARROLLO,4.327100018
KENPO,SANTA RITA,CORTE,PRELIMINAR DE CORTE,2,DESARROLLO,0.635700023
KENPO,SANTA RITA,DOBLILLADO,DOBLILLADOR,2,DESARROLLO,4.43
KENPO,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,0.48
KENPO,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,1.290000021
KENPO,SANTA RITA,MONTADO,CENTRADOR A MAQUINA,2,DESARROLLO,0.899999976
KENPO,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.600000024
KENPO,SANTA RITA,MONTADO,EMBARRADOR ,2,DESARROLLO,1.339999974
KENPO,SANTA RITA,MONTADO,ENSUELADOR,2,DESARROLLO,0.860000014
KENPO,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,1.429999948
KENPO,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,0.689999998
KENPO,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,4.700000021
KENPO,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.75
KENPO,SANTA RITA,PESPUNTE,PESPUNTADOR ,2,DESARROLLO,10.67000003
KENPO,SANTA RITA,PESPUNTE,PESPUNTADOR ,2,DESARROLLO,1.579999974
KENPO,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,0.370000005
KENPO,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,3.119999975
KENPO,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,6.409999955
KENPO,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,9.249999991
KENPO,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.310000002
KENPO,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.25
KENPO,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,3.079999946
KENPO,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.189999998
KENPO,SANTA RITA,REBAJADO,PRELIMINAR DE REBAJADO,2,DESARROLLO,1.754300013
KENPO,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,0.342000008
KENPO,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,0.66
KENSHI,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,8.1
KENSHI,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.389999986
KENSHI,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,1.429999948
KENSHI,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.310000002
KENSHI,SANTA RITA,CASCOS,PRELIMINAR DE CASCOS,2,DESARROLLO,1.24000001
KENSHI,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,0.05
KENSHI,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,1.520000006
KENSHI,SANTA RITA,CORTE,CORTADOR DE PIEL,2,DESARROLLO,1.1367
KENSHI,SANTA RITA,DOBLILLADO,DOBLILLADOR,2,DESARROLLO,2.3983
KENSHI,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,1.3486
KENSHI,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,0.5016
KENSHI,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.419999987
KENSHI,SANTA RITA,MONTADO,MONTADO,2,DESARROLLO,13.21
KENSHI,SANTA RITA,PESPUNTE,PESPUNTADOR ,2,DESARROLLO,7.7762
KENSHI,SANTA RITA,PESPUNTE,PESPUNTADOR ,2,DESARROLLO,1.70255
KENSHI,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,0.6
KENSHI,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,0.9591
KENSHI,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,0.4548
KENSHI,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,6.444600004
KENSHI,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,9.724999958
KENSHI,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,4.4
KENSHI,SANTA RITA,REBAJADO,PRELIMINAR DE REBAJADO,2,DESARROLLO,3.212200004
KENSHI,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,1.2764
KENSHI,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,1.253
KENTUCKY,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,7.869999974
KENTUCKY,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,0.709999979
KENTUCKY,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.389999986
KENTUCKY,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,1.429999948
KENTUCKY,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.310000002
KENTUCKY,SANTA RITA,CASCOS,PRELIMINAR DE CASCOS,2,DESARROLLO,1.24
KENTUCKY,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,0.360000014
KENTUCKY,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,0.471699998
KENTUCKY,SANTA RITA,CORTE,CORTADOR DE PIEL,2,DESARROLLO,4.327100018
KENTUCKY,SANTA RITA,CORTE,PRELIMINAR DE CORTE,2,DESARROLLO,0.635700023
KENTUCKY,SANTA RITA,DOBLILLADO,DOBLILLADOR,2,DESARROLLO,2.69
KENTUCKY,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,1.830000003
KENTUCKY,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,1.32
KENTUCKY,SANTA RITA,LASER,OPERADOR LASER,2,DESARROLLO,4.43
KENTUCKY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,1.290000021
KENTUCKY,SANTA RITA,MONTADO,CENTRADOR A MAQUINA,2,DESARROLLO,0.899999976
KENTUCKY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.600000024
KENTUCKY,SANTA RITA,MONTADO,EMBARRADOR ,2,DESARROLLO,1.339999974
KENTUCKY,SANTA RITA,MONTADO,ENSUELADOR,2,DESARROLLO,0.860000014
KENTUCKY,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,1.429999948
KENTUCKY,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,0.689999998
KENTUCKY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,4.700000021
KENTUCKY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.75
KENTUCKY,SANTA RITA,PESPUNTE,PESPUNTADOR ,2,DESARROLLO,7.1188
KENTUCKY,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,0.370000005
KENTUCKY,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,3.119999975
KENTUCKY,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,3.4385
KENTUCKY,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,13.79
KENTUCKY,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.310000002
KENTUCKY,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.25
KENTUCKY,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,3.079999946
KENTUCKY,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.189999998
KENTUCKY,SANTA RITA,REBAJADO,PRELIMINAR DE REBAJADO,2,DESARROLLO,3.023000043
KENTUCKY,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,0.672
KENTUCKY,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,1.9675
LUKAKU,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,5.739999974
LUKAKU,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.419999957
LUKAKU,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.389999986
LUKAKU,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,1.43
LUKAKU,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.310000002
LUKAKU,SANTA RITA,CASCOS,PRELIMINAR DE CASCOS,2,DESARROLLO,1.24000001
LUKAKU,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,2.00E-02
LUKAKU,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,1.221900017
LUKAKU,SANTA RITA,CORTE,CORTADOR DE PIEL,2,DESARROLLO,1.46
LUKAKU,SANTA RITA,CORTE,PRELIMINAR DE CORTE,2,DESARROLLO,0.04
LUKAKU,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,0.7075
LUKAKU,SANTA RITA,LASER,OPERADOR LASER,2,DESARROLLO,1.080000043
LUKAKU,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,1.290000021
LUKAKU,SANTA RITA,MONTADO,CENTRADOR A MAQUINA,2,DESARROLLO,0.899999976
LUKAKU,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.600000024
LUKAKU,SANTA RITA,MONTADO,EMBARRADOR ,2,DESARROLLO,1.339999974
LUKAKU,SANTA RITA,MONTADO,ENSUELADOR,2,DESARROLLO,0.860000014
LUKAKU,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,1.429999948
LUKAKU,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,0.689999998
LUKAKU,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,4.470000013
LUKAKU,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.75
LUKAKU,SANTA RITA,PESPUNTE,PESPUNTADOR ,2,DESARROLLO,6.630000091
LUKAKU,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,0.600000024
LUKAKU,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,0.959099973
LUKAKU,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,4.17
LUKAKU,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,14.24999997
LUKAKU,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.530000001
LUKAKU,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.25
LUKAKU,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,2.970000051
LUKAKU,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.189999998
LUKAKU,SANTA RITA,REBAJADO,PRELIMINAR DE REBAJADO,2,DESARROLLO,3.173000023
LUKAKU,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,0.67
LUKAKU,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,0.4
PALENCIA,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.379999995
PALENCIA,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,0.7
PALENCIA,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.6
PALENCIA,SANTA RITA,ADORNO,ENCAJILLADORA,2,DESARROLLO,0.839999974
PALENCIA,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.85
PALENCIA,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.419999957
PALENCIA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.389999986
PALENCIA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,1.43
PALENCIA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.310000002
PALENCIA,SANTA RITA,CASCOS,PRELIMINAR DE CASCOS,2,DESARROLLO,1.24000001
PALENCIA,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,0.24
PALENCIA,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,1.021699998
PALENCIA,SANTA RITA,CORTE,CORTADOR DE PIEL,2,DESARROLLO,1.358900018
PALENCIA,SANTA RITA,CORTE,PRELIMINAR DE CORTE,2,DESARROLLO,0.535700023
PALENCIA,SANTA RITA,DOBLILLADO,DOBLILLADOR,2,DESARROLLO,4.5
PALENCIA,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,0.419999987
PALENCIA,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,1.54
PALENCIA,SANTA RITA,REBAJADO,PRELIMINAR DE REBAJADO,2,DESARROLLO,3.599999905
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,1.339999995
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.790000021
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,1.290000021
PALENCIA,SANTA RITA,MONTADO,CENTRADOR A MAQUINA,2,DESARROLLO,0.899999976
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.600000024
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.419999987
PALENCIA,SANTA RITA,MONTADO,EMBARRADOR ,2,DESARROLLO,0.579999983
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.75999999
PALENCIA,SANTA RITA,MONTADO,ENSUELADOR,2,DESARROLLO,0.860000014
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.670000017
PALENCIA,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,1.429999948
PALENCIA,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,0.689999998
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.339999996
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.75
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.400000006
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.709999979
PALENCIA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.620000005
PALENCIA,SANTA RITA,OPERACIONES ESPECIALES,PRELIMINAR DE OPERACIONES ESPECIALES,2,DESARROLLO,1.87
PALENCIA,SANTA RITA,PESPUNTE,PESPUNTADOR ,2,DESARROLLO,6.7
PALENCIA,SANTA RITA,PESPUNTE,PESPUNTADOR ,2,DESARROLLO,1.74000001
PALENCIA,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,0.370000005
PALENCIA,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,3.119999975
PALENCIA,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,0.28
PALENCIA,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,3.580000067
PALENCIA,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,11.92999998
PALENCIA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.280000001
PALENCIA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.530000001
PALENCIA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.119999997
PALENCIA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.25
PALENCIA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.280000001
PALENCIA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,1.390000045
PALENCIA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.900000006
PALENCIA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.189999998
PALENCIA,SANTA RITA,REBAJADO,PRELIMINAR DE REBAJADO,2,DESARROLLO,0.731800013
PALENCIA,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,0.672000013
PALENCIA,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,0.95
PALETA,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,3.159999967
PALETA,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,0.7
PALETA,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.6
PALETA,SANTA RITA,ADORNO,ENCAJILLADORA,2,DESARROLLO,0.839999974
PALETA,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.85
PALETA,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.419999957
PALETA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.389999986
PALETA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,1.43
PALETA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.310000002
PALETA,SANTA RITA,CASCOS,PRELIMINAR DE CASCOS,2,DESARROLLO,1.24000001
PALETA,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,0.81170002
PALETA,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,1.301900001
PALETA,SANTA RITA,CORTE,CORTADOR DE PIEL,2,DESARROLLO,2.9266
PALETA,SANTA RITA,DOBLILLADO,DOBLILLADOR,2,DESARROLLO,1.7353
PALETA,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,0.9461
PALETA,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,0.3353
PALETA,SANTA RITA,LASER,OPERADOR LASER,2,DESARROLLO,2.15
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,1.339999995
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.790000021
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,1.290000021
PALETA,SANTA RITA,MONTADO,CENTRADOR A MAQUINA,2,DESARROLLO,0.899999976
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.600000024
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.419999987
PALETA,SANTA RITA,MONTADO,EMBARRADOR ,2,DESARROLLO,0.579999983
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.75999999
PALETA,SANTA RITA,MONTADO,ENSUELADOR,2,DESARROLLO,0.860000014
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.670000017
PALETA,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,1.429999948
PALETA,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,0.689999998
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.339999996
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.75
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.400000006
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.709999979
PALETA,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.620000005
PALETA,SANTA RITA,PESPUNTE,PESPUNTADOR ,2,DESARROLLO,14.7914
PALETA,SANTA RITA,PESPUNTE,PESPUNTADOR ,2,DESARROLLO,1.2156
PALETA,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,0.370000005
PALETA,SANTA RITA,OPERACIONES ESPECIALES,PESPUNTADOR ,2,DESARROLLO,3.119999975
PALETA,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,2.697
PALETA,SANTA RITA,PESPUNTE,PRELIMINAR DE PESPUNTE,2,DESARROLLO,16.96329999
PALETA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.280000001
PALETA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.530000001
PALETA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.119999997
PALETA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.25
PALETA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.280000001
PALETA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,1.390000045
PALETA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.900000006
PALETA,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.189999998
PALETA,SANTA RITA,REBAJADO,PRELIMINAR DE REBAJADO,2,DESARROLLO,4.812
PALETA,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,0.7709
PALETA,SANTA RITA,REBAJADO,REBAJADOR,2,DESARROLLO,1.9675
PALEY,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.379999995
PALEY,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,0.7
PALEY,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.6
PALEY,SANTA RITA,ADORNO,ENCAJILLADORA,2,DESARROLLO,0.839999974
PALEY,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.85
PALEY,SANTA RITA,ADORNO,PRELIMINAR DE ADORNO,2,DESARROLLO,1.419999957
PALEY,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.389999986
PALEY,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,1.43
PALEY,SANTA RITA,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,2,DESARROLLO,0.310000002
PALEY,SANTA RITA,CASCOS,PRELIMINAR DE CASCOS,2,DESARROLLO,1.24000001
PALEY,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,0.24
PALEY,SANTA RITA,CORTE,CORTADOR DE FORROS,2,DESARROLLO,1.021699998
PALEY,SANTA RITA,CORTE,CORTADOR DE PIEL,2,DESARROLLO,2.178900018
PALEY,SANTA RITA,CORTE,PRELIMINAR DE CORTE,2,DESARROLLO,0.535700023
PALEY,SANTA RITA,DOBLILLADO,DOBLILLADOR,2,DESARROLLO,4.5
PALEY,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,0.419999987
PALEY,SANTA RITA,DOBLILLADO,PRELIMINAR DE DOBLILLADO,2,DESARROLLO,1.54
PALEY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,1.339999995
PALEY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.790000021
PALEY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,1.290000021
PALEY,SANTA RITA,MONTADO,CENTRADOR A MAQUINA,2,DESARROLLO,0.899999976
PALEY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.600000024
PALEY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.419999987
PALEY,SANTA RITA,MONTADO,EMBARRADOR ,2,DESARROLLO,0.579999983
PALEY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.75999999
PALEY,SANTA RITA,MONTADO,ENSUELADOR,2,DESARROLLO,0.860000014
PALEY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.670000017
PALEY,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,1.429999948
PALEY,SANTA RITA,MONTADO,MONTADOR ,2,DESARROLLO,0.689999998
PALEY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.339999996
PALEY,SANTA RITA,MONTADO,PRELIMINAR DE MONTADO,2,DESARROLLO,0.75
